id,Reviews
2461,东西不错，是正品，价格便宜，送货快
2462,帮同事买的，据说挺好碰到活动买来试试
2463,真快呀，上午买的下午就送到了。支持**买的
2464,习惯5星，看不出来好也看不出来坏，稍微偏硬，贴合度不是特别好
2465,喜欢这款，特别好用，涂抹均匀
2466,这款气垫挺好用的，细腻，易推开!而且价格也实惠!会回购的!
2467,感谢客服的耐心，物流超快，虽然还没用，相信效果非常好。
2468,挺好的哟，不错不错，值得购买
2469,这款隔离挺轻薄的，用起来自然不厚重
2470,不错很好用，下次还会光顾
2471,很好，不油腻，很适合我用，平价
2472,买给老妈和老姨的，老妈用这个挺长时间了，比较适合她的皮肤。双十一价格实惠！所以囤了两瓶
2473,第一次使用隔离霜感觉美白效果和隔离效果都很不错。
2474,货收到了使用一下没有还可以就是有点小贵
2475,还行，就是刚开始的味道不喜欢
2476,一如既往的好 用三个双十一了 跟实体店一样 每次都这样备一年的 超划算
2477,昨天用了一片不错。赠品是钥匙扣儿之类的就好了。
2478,很棒很服帖不会浮粉，很显白哦，
2479,刚买了几天就掉价了，客服不处理退差价，申请了退货，才处理了差价，特别不愉快。都影响心情了
2480,一点也不刺激，很好用
2481,个人情况：混油 吸收情况：有点厚重夏天用
2482,性价比不错，挺优惠的。以后会考虑回购
2483,总体来说不错、我这是第三次购买了、需要的亲们可以放心购买、好评
2484,一直用的这个牌子的面膜，真的不错哦！
2485,非常好，总买这个牌子，大牌子放心，****更放心。
2486,很滋润，双十一囤货。
2487,使用后好清淡的香味，也不是那种特别厚重的百，很薄很透，非常喜欢，后期用后再追加评价
2488,效果不错哦，而且不伤皮肤，不觉得油腻，卖家服务好，性价比不错哦！
2489,非常好！！！！
2490,用这款隔离三年了，很好推开而且滋润度也很好！价格也不高，会无限回购
2491,收到了，还没用，查防伪是正品，用过后再来追评。
2492,一直用的这款，超级好用，超级服帖，好评
2493,用着还行  不是特别白  能接受
2494,洗的挺干净的
2495,物流很快。买一送一，超级实惠。
2496,第二次购买了，第一次买的效果不错
2497,看着还行  还没用
2498,质量还不错，快递也很快，送货上门哦，不错的选择！喜欢这个
2499,还可以，送了两个替换装，不知道替换装会不会更好
2500,还没试，先好评
2501,果然一分价钱一分货，洗在脸上一点感觉都没有，失望
2502,宝贝收到了，非常满意，保湿效果不错，很服帖，下次还会光顾的
2503,效果很好，值得购买。棒棒哒
2504,还不错，易涂开，谢谢卖家送两小瓶卸妆水
2505,懒得拍照，所以只能截图了，用着不错，容易推开，很润，也显白
2506,用了两贴，没觉出什么来。主要是便宜。
2507,面膜正在使用中，效果挺好的，会持续关注的
2508,很不错，第二次购买了！继续支持！
2509,我觉得还不错。我是干皮，用起来特别滋润，防晒效果还待观察！！！！！！！！！！！！！！！！！！！！！！！哈哈哈哈哈哈哈哈哈哈哈
2510,很好用，很喜欢，2个换用，很喜欢，物有所值，包装和快递都好，下次再买
2511,快递小个很是给力，手机没有电了，还在那里等我来拿货，**快递就是好，下次还会回购的哦?。
2512,很不错，用后不紧绷，赞
2513,到货还没有用，应该好用。看上去很大气。
2514,效果还不错，活动购买的，价格很实惠
2515,是正品，和实体店买的一样的，网购比较优惠了，还送了一个漂亮的晚宴包，大气上档次，很喜欢
2516,清洁能力：泡沫很多，一搓就有，洗的挺干净的，味道也好闻，很温和
2517,买一送一的活动，**联名款，看起来不错的样子，买来给媳妇备用的
2518,这个很好！很细！也润！
2519,非常好，每年双11购买的必须品。
2520,卸妆水收到了，最喜欢的就是**快递的速度，产品也不错，会继续光顾
2521,喜欢**购物，方便快捷，正品，而且价位合适。这个第一次使用，期待效果！
2522,好香，上午下单下午就到了
2523,非常非常好用啊 色号上脸正正好 稍微白了一点点 过几个小时暗沉下来正好和肤色完美融合 也不怎么容易脱妆 总之很满意
2524,很好用！！！！
2525,宝贝已收到，物流也很快。
2526,宝贝物美价廉非常好虽然还没用，应该不错
2527,送货速度快包装很好
2528,用了几天才来评价，真心不错直得购买
2529,很喜欢，活动价格超值，真的很美丽啊，越来越觉得**好了
2530,活动价格，相当的便宜，没用过这个品牌的，但也就追求个基础保湿，应该不会太差。
2531,之前用过 感觉很水润 所以又买了
2532,和我的小伙伴一起用的比较油腻必须用水洗两遍才会好，现在左右还没有看到，希望这两天能够有好的效果。
2533,刚收到没开始用，期待效果，搞活动，秒的，价格还可以，好用会回头的
2534,不好卡粉，还一百多块钱的东西啊，和几十块钱的差不多?
2535,家里的面膜全部换成***，我姐家也塞满了，现在是一天一片，保湿效果真的很好！
2536,精华水少，面膜有点硬，总体还不错
2537,好用  物流很快
2538,还行，还OK啦
2539,少送了一瓶，卖家又给多发了一瓶好评
2540,一直用。很好，喜欢，还送了抱枕，挺好的，用完，在来买。呵呵，好评
2541,这款面膜回购的，补水效果非常好
2542,这个也是第一次购买，听朋友说挺好用的，自己也来试试，用过之后挺自然的，问道也可以，真喜欢。
2543,物流超级差 到达目的地5天才派送
2544,面膜很好，一直用他家的，很好用哦！
2545,物流很快还是那个味道  正装一如既往的好送的比之前的少了点  寄保质期也比较近了&hellip
2546,强力推荐的面膜，超级好用补水水润，喜欢喜欢。
2547,上妆效果：上妆效果一般咯 持久情况：持久度不错
2548,不好，不好，没有实体店里好，好刺鼻啊，
2549,这个挺好用的，之前也是用的这个都是在店里买的，这次在网上买的也不错，脸比较干这个保湿效果还行
2550,跟实体店一样的，关键是还送了两瓶甲油，我皮肤偏黄，选了紫色，试用了一下，不油，特别喜欢
2551,不错哦，挺好用的，保湿补水
2552,第二次购买的，一直用这个，好用，发货速度快，很满意
2553,试了一下，挺水润的，给妈妈买的。
2554,非常好用，不干，湿润，美白，效果好！
2555,很好用的一款cc霜
2556,用着很干，不好用。
2557,多次购买！好评！
2558,比自己皮肤颜色稍微白一点，还是比较自然的，一点点可以用全脸
2559,上次买了一支清洗的很干净，看见有活动又马上囤了两支
2560,东西不错，值得购买，加油
2561,好很好非常好
2562,宝贝收到了，跟描述的一样，试用了一下有淡淡的清香味，还可以。满意
2563,还不错，不会泛白，刚上脸会有点油，过一会儿就不会了，酒精味跟碧柔一样那么重，但不会辣眼睛
2564,感觉可以，
2565,****物流速度快，商品价格优惠！
2566,产品收到了，还没有用，不过价格很便宜，还送了面膜呢
2567,不知为什么这次的酒精味都点大，之前的都没什么酒精味
2568,之前买过一次，用了觉得补水效果还不错，赶上活动就又囤了点货
2569,味道很清新自然
2570,很好，多次购买，希望38节活动多多
2571,用过很好！支持***买来送朋友！质量也很好！外包装也很卫生！? ? ?
2572,***，一直用这个牌子的护肤品，感觉好用
2573,宝贝收到了，用着很不错，客服小海龙非常好。
2574,快递很快呀 比我想的早多啦开心～
2575,味道挺好闻的
2576,不怎么亮肤
2577,很喜欢，也挺好用的
2578,面膜补水效果很好。
2579,是他家的忠实粉丝，护肤品全是他家的，搞活动时买便宜实惠
2580,一直在**买东西，相信**的品质，送货很快，服务也很好！
2581,用了一次了，就是感觉洗了以后脸没有那么润，还是紧绷
2582,保湿效果不错
2583,清洁能力：感觉还行，泡沫不会太多，容易清洁，洗完脸不会很干！忘记拍照了！
2584,效果很好，价格很便宜！！！
2585,同事双十一买的，没有单独的盒装包装，包装太简单了，就一塑料袋子
2586,控油效果：这个人很懒，什么都没写。。
2587,东西很好 物流很快 价格实惠
2588,挺好的，双十一回购
2589,一直使用这款隔离霜，轻薄服帖不油腻，上妆后非常自然。会一直关注的。
2590,昨晚下单，今早上就到了，快递小哥神速
2591,东西收到了，店家还送了礼品，很棒。看的很满意，送朋友的。
2592,卖家还送了两贴面膜和卸妆水小样，看起来不错啊物流也很快
2593,好用，实惠
2594,味道挺好闻的，上妆效果很好
2595,挺好用，和在店里买的一样
2596,买给婆婆用的 ，婆婆说很不错， 下次还会回购
2597,非常好用，祝店家生意兴隆。
2598,隔离霜很好用，用起来不干，老牌子值得信赖
2599,用了几瓶了还行
2600,***的商品包装的非常好，非常喜欢喜欢，谢谢老板。
2601,给老婆买的，好像还可以
2602,收到还没用，好评先
2603,还可以，查了一下是正品，第一次用起来感觉吸收不是很好，不知道是不是跟个**肤有关系。总的来说还行吧！
2604,垃圾，形状都不规整，往脸上贴呢还是糊呢
2605,个人敏感肌肤痘质皮肤 用完感觉第二天长痘  补水没有太大感觉  毕竟价格在  仅供参考
2606,挺好的。不错
2607,值得信赖的品牌护肤品
2608,还好吧，就用过一次，就是不知道是不是自己皮肤太干，有点脱皮的感觉，总体还可以的
2609,已经用了，挺好用的
2610,一次买了两大盒，可以用两个月了！现在正在敷，很服帖，好用，物流很快
2611,到货很快 ，用着很显白，很好！
2612,***的面膜好用还不贵，喜欢用***的护肤品
2613,一次买了超多，好划算，
2614,面膜太好用了  超喜欢 又实惠
2615,面膜真的很服帖。非常喜欢呢！还想买。
2616,还没用呢，就是看着价位合适，先屯点
2617,挺好的，，，，
2618,物美价廉，但是比双11贵，不能保价
2619,以前一直是在实体店买的，这次网购跟实体店质量差不多，蛮好用，性价比高
2620,以前用过，挺好的，还送了一瓶霜
2621,用着还不错，泡沫很丰富，洗完不紧绷，很适合
2622,老品牌，质量好值得拥有！水特别滋润！
2623,精华太少啦
2624,定妆效果很好，不卡粉。值得拥有！
2625,不好用 特别油油 尤其是干了以后
2626,很好用的一款面膜，妈妈很喜欢，?(???&thinsp
2627,包装的很好，也很优惠，买了三组
2628,很不错满满两大盒买一送一很划算
2629,这个面膜，对得起这个价位，补水真的可以，特别是春季比较干燥，之前起了干皮，现在补水不敢大意！
2630,这款卸妆水很好用哦  轻轻一擦就掉了，很干净。做活动买的很划来。
2631,感觉不错，去污力强
2632,对我来说泡沫过于多了，不过质地很温和，洗完之后很舒服
2633,还行吧、是按压头、不会很浪费、或者步步小弄倒也不会倒掉
2634,碰到买一送一的活动感觉炒鸡划算的！不知道用了会不会过敏，然后一直很支持***这个牌子
2635,春节的时候没了，  买了一盒好贵哦。  现在有活动，赶紧买买买！！！
2636,快递小哥服务好，速度也快，唯一不好就是商家，上面写的替换装送两个结果只有一个，差评，简直欺骗顾客。
2637,挺不错的，很划算，物流很快
2638,面膜用了才来评价的，精华液多，用后皮肤滋润。挺好的宝贝，是真品。
2639,双11物流比较快，去年买的刚打开有点淡淡的味道。快用完的时候，味道就不一样了，不是很好闻。
2640,网页写的保质期四年，拿到手一看明年十一月就到期了。
2641,送给妈妈的，说味道很好闻，我也不太懂，应该不错的！
2642,免费送的，当然给个好评
2643,好用  颜值也高不错
2644,一直都是用的这个牌子的护肤品，补水效果很好呢，
2645,挺好的，以前的BB都比较干燥，这个就质地挺保湿的那种。而且很好闻，持久度也还行吧，对于学生党挺友好的
2646,滋润不干，很好用，可惜还没用多少天，发现怀孕了，只能先停了
2647,不错哦，还送面膜，昨天收到类今天早上用了一下特别湿润
2648,很好用，好推开，性价比很高，送了我面膜，面膜也很好用
2649,包装很好，物流也快。很满意
2650,很好用，味道也好闻，送了赠品，特别棒！！！速度速度，是最重要的！！
2651,还不错，比较好用，味道也不浓重，不卡粉。
2652,宝贝很好，买一送一 性价比高
2653,补水效果好
2654,今天收到，快递给力，用了在追评
2655,挺好用的，很滋润，喜欢。**物流就是快。赞
2656,我是店铺搞活动时买的，还在返利上领了十块钱的券，买一送一，物流超给力，宝贝也好用
2657,第三次回购了  非常补水的面膜
2658,第二次购买了，感觉不错就推荐给大家了、好用
2659,还没开始用，应该不错，一直用他们家的化妆品，送的面膜盒很实用，谢谢良心卖家
2660,很好，就喜欢在**买东西，经常都有优惠活动，今天买，明天就到了，服务杠杠的
2661,味道清凉不油腻，还未用，用后再来评价，量大。便宜实惠。推荐
2662,你这挺好用的还挺实惠，买了一支还送了一只
2663,容易推开，用了也特别自然，同事问我，最近怎么气色这么好，哈哈?
2664,保湿度很好，防晒效果不清楚
2665,很好推开，颜色也正合适，用送的卸妆液卸下来很方便
2666,是正品，吸收也特别好一点也不油腻，保湿效果很好，值得购买。
2667,补水效果特别好，精华液也很多
2668,挺好用的，上午买的下午就送到了，物流超快
2669,好用哟，想买的赶紧吧！
2670,还可以吧，就那样，我也没见我的痘痘盖住，抖音主播还推的那么厉害，视频那么神奇，真是的哼
2671,不错，很满意，是我喜欢的
2672,已经用了，还行吧
2673,紫色比较适合我的皮肤，香香的挺好闻的。
2674,快递没话说，非常好，宝贝收到就用了，补水效果很好，买2份共收到80片，超合算，下次有活动再回购
2675,用了感觉还行不错！价格还算实惠，跟实体店差不多。
2676,一直用***，很好用
2677,第一次用，感觉还不错，就是瓶盖设计好巨大呀，看到那个盖子我感觉我要使出洪荒之力才能打开，哈哈哈哈
2678,这个不知道真假咯，哦，就有一股那个酒精的味道一样的很，酒精的味道比较重
2679,划算，还挺好用的
2680,这几天用了保湿效果不错，是我想要的效果
2681,第二次购买了，补水保湿的效果不错，打算坚持使用，希望脸上皮肤能有所改善
2682,真的好用，超级补水，晚上洗完脸就贴了一张，揭下来，脸上滑滑的
2683,还不错，都购买几次了。
2684,好评，物流给力下次还会光临，推荐给亲朋好友。哈哈
2685,味道可以的！用的也不错噢
2686,可能是我自身原因  浮粉比较厉害
2687,还可以用了二次
2688,还没有开始用，先好评吧，护肤品的一系列都是用***的，
2689,活动时候很实惠，不错，很方便。。
2690,宝贝收到了，物流快，第一次使用不知道效果怎样，朋友推荐，希望不错
2691,扫了下显示正品，活动价很实惠，买了4瓶送了4张面膜
2692,对皮肤很好
2693,洗面奶很温和，清理力也强，值得推荐
2694,东西收到，效果一般，要类保湿的，用过后不保湿
2695,一共有两替换装，超值的，而且挺上色，喜欢这个
2696,婆婆喜欢回头会回购
2697,先是用妹妹的被种草的，但是我买回来用了以后觉得有些卡粉，不过习惯好评
2698,给老婆买的。很好用
2699,这个隔离涂上不卡粉有提亮的效果，购买三次了
2700,很好卸妆，
2701,刚买了就便宜20块不开森，好嫌弃这包装
2702,第三次购买了，妈妈是干性皮肤，很适合，还送了睡眠面膜
2703,洗完脸还是会紧缩，正不正品不知道，反正就是渣货
2704,护肤品都用的***的，所补水，这款�妆水也很好用，用完不油，很清爽
2705,面膜还是很好用的，敏感肌也可以用，补水效果非常好
2706,很好用的隔离，老顾客了
2707,性价比高，用后皮肤很好，质量不错
2708,一直**购物质量好，物流快，还会回购！！！
2709,今天试试，精华液挺多多的值得购买哦
2710,感觉还行吧，但是不适合我这种皮肤，老搓泥。
2711,很好，跟实体店买的一样，。
2712,感觉很好，喜欢！
2713,为了***买的，支持**哥哥，面膜很好很保水补湿?
2714,满心欢喜的收到了，结果让人大跌眼镜，差，非常差，卸不干净，还是那句话：便宜没好货！
2715,假的吧，洗了脸过敏，商家态度极差
2716,用起来还是挺不错的
2717,第二次在网上购买了，比实体店便宜
2718,送给妈妈的 还可以 不错的
2719,买隔离送的，好用
2720,一如既往的喜欢这款，好用实惠
2721,看起来不错！！！等用过之后再来评价！！！！！！
2722,还没有用.用了在来评价.外表可以
2723,已经是第n次购买了，依旧好用
2724,一直用，第二次买了，很好用
2725,面膜很好用，保湿效果很好。物美价廉，快递小哥送货速度快，态度很好。
2726,真心不错，一直都是这个牌子的！
2727,挺好  一直在用的。
2728,客服说这款面膜是他们店里最补水的一款面膜，所以就买了，事实是，确实很补水～
2729,还可以，涂上后有点发干。
2730,我用的都是***护肤品，喜欢用这个牌子的东西，很好用。
2731,我老婆买了很多，她说很不错的，希望以后都点搞活动，买多点回来放着，哈
2732,买一送二，很实惠，用后再说效果，应该不会差吧！
2733,东西是正品好用
2734,物流很快，但是外包装好像有拆了的痕迹，里面的小包装完好。这次网购总体一般，不是太完美
2735,搞活动的时候买的挺便宜的用过后才来评价补水效果很好
2736,送给妈妈的！超级补水！她现在超级好看了！真好！
2737,用了两片了，挺好的
2738,使用了一下，挺滋润的，香香的。
2739,东西是好东西，一直在用，效果很好，客服真的忙，问一下能不能优惠一点，半天不带理你的，全程机器人聊天
2740,用着很水，补水够用了，主要是物美价廉，不错不错
2741,很水润服帖，不错
2742,还可以吧，一直再用这款
2743,包装太次。有一袋面膜破了漏水，然后也没有送那个面膜铝盒。
2744,喜欢，还没有用
2745,感觉还用，还可以开始用
2746,老妈用，很好
2747,很好用，贴完脸很舒服
2748,感觉还好。
2749,面膜很好用，用完感觉皮肤很清爽
2750,非常好，十个字都凑不齐了。
2751,大品牌不错，很舒服，很薄又很多精华液。下次还会再光顾
2752,物流很快，包装完好，心情美美的。活动价买的，多送了一个替换装
2753,挺好的，一点都不油腻，我是混合性皮肤，挺适合我的。
2754,用着还可以
2755,对于偏黄肤色可以提亮肤色，真的很好，一直在用
2756,物流很快，包装很严实，没有损坏。活动的时候买的，很划算。第一次买，期待效果。
2757,黄皮 买的101象牙色有点白了 不过过一会就好点 控油情况还行
2758,物流快  回来马上试了  很清爽  不油腻
2759,已经多次购买了，一直用的，挺好。
2760,还比较好涂开，也不会很干。
2761,宝贝不错。
2762,一如既往的好
2763,补水效果挺好的，
2764,不错，补水效果好，活动就是便宜。
2765,好评！！！！
2766,看产品还不错，水两瓶，！包装属于简易版！赞**快递神速！
2767,面膜刚到很喜欢  包装也非常好  运货速度也非常快非常满意
2768,不错，补水效果很好，实惠又好用，以后护肤品就选这个品牌的了
2769,为啥连个盒子都没有？？这样我会以为是假货！
2770,可以，不错，物美价廉，值得拥有
2771,紫隔，用了一次，还不错
2772,可还行，脸滑滑/洗不净
2773,质量不怎么样，挤了好多也没什么泡沫，感觉洗不净的样子，很不开森，是我用过洗面奶最垃圾的一次。
2774,上午买的 下午就到了**快递速度真不是盖的这是买的第一个隔离霜 希望好用吧
2775,挺好不过我好像买错了之前用的补水系列，水漾心机的，这个好像更适合男士&hellip
2776,因为最近熬夜 皮肤缺水爱出油 就选择了这款 用着很舒服 能修复皮肤  推荐
2777,味道非常好闻，用起来也特别服帖自然，感觉不错，产品价格也很合理
2778,昨天下的单今天就收到了，一直用这个牌子，感觉挺好的，这隔离霜也挺流的
2779,双12就是划算
2780,一直用这个洗面奶，很好用哦
2781,气垫很好细腻你不脱妆
2782,看起来不错！！！等用过之后再来评价！！！！！！
2783,很划算，这么多面膜就只需要这么点钱，一直用***效果不错，感谢卖家，祝生意兴隆，
2784,一点都不好用，感觉跟洗衣粉一样！
2785,用着不错，可以回购，好好好
2786,收到宝欠，打开一用，感觉挺好。
2787,还可以，就是包装也太差了吧，包装
2788,第一次在**买面膜，物流很快，面膜很好用，下次还要再来买
2789,很适合我的皮肤使用感觉到不错，值得入手的。
2790,我用了几天了，感觉很不错，以后就用这个了
2791,很喜欢，第二次购买了，很好用
2792,像正品的，挺好
2793,宝贝有淡斑效果  美白尚不明显
2794,好好好。脸上洗的好干净，
2795,感觉清洗的效果不是很好，得用好多才能洗掉
2796,感觉还行  第二次购买
2797,**商城买东西真是太方便了！送货又快！挺好用的！挺合适的！
2798,这个面膜是我用的最好用的一个，以前买的都太多了，这个跟我脸刚刚好，超喜欢
2799,还可以吧，不知道隔离效果怎么样
2800,宝贝收到了，挺好的，物流也特别快
2801,第二次购买  物美价廉  效果不错挺好的  配送很快
2802,夫人感觉面膜挺好满意。一系列的服务都满意
2803,物流很快，绝对正品，到家用了一下，很不错
2804,适合肤质：很好用的一款
2805,不愧是名牌，就是好，保湿效果非常好，用了后脸滋润很多，很光滑，好评
2806,还好吧，慢慢用，挺不错的好用
2807,性价比很高，很好用，每年都要买好多给婆婆给妈妈，双十一价格超级优惠，很满意
2808,刚到手，看着还不错，用了再来评价吧。
2809,还没用完不过很不错！还送了面膜盒！
2810,是正品一直用的这款隔离  对于我这种黄皮效果很好
2811,面膜特别薄很服帖精华很多用完很保湿很不错。
2812,"新包装的和玻璃瓶的都差不多感觉、一直用***的隔离霜,平价好用"
2813,已经买好几次了，还不错，很喜欢，一直在**买护肤品，很方便！！！
2814,商品收到了 很好 建议大家赶紧购买 赶紧购买 买吧买吧买吧
2815,**购物值得信赖，质量好，送货快
2816,只能说，习惯好评
2817,比较划算，囤了一大堆，慢慢用吧。
2818,第三次购买了，挺好用，味道也不错！
2819,补水效果非常好！精华液也特别多！好评
2820,还是挺好用的
2821,已经收到，不错
2822,多次购买了，满意
2823,味道可以，还没用，，，
2824,给妈妈买的，湿润，好用，妈妈很喜欢
2825,给老婆买的，她一直都用这个牌子，挺好用的，超赞
2826,肤色自然，提亮肤色，很细腻
2827,服帖是真的  还有就是不是很白 不会显得跟肤色差异很大
2828,朋友帮忙签收的，还有没用，到时候用了看是不是正品，在追评
2829,收到了，遮瑕效果好，价格实惠，物有所值，开心，棒棒哒，会再次光临
2830,喜欢，很舒服
2831,快递迅速!服务态度好!使用效果非常棒，会一直支持的
2832,上妆效果：还可以，今天到货就立马擦起来了，可是有点黑。下次买102色号
2833,这款洗面乳很好用，我一直用这款洁面乳，真的好用
2834,一直都在用这个牌子的护肤品化妆品，非常好用的产品
2835,很好用的宝贝儿，值得拥有
2836,之前买过，很好用
2837,挺好的，是正品
2838,吸收情况：可以
2839,价格便宜，也好使，在他家买过好几次东西了
2840,经过使用，感觉挺好
2841,一直用的这款面膜补水挺好的，用完皮肤又白又亮
2842,超神速，当天付款，当天就到了
2843,优惠，好评
2844,还没用，期待好效果，之前那个用完了，上午下单，下午就到了，就这速度也必须给个好评
2845,用了两片了，敷完滑滑的，待继续用看效果吧，99元买一送一同款
2846,媳妇买到，比实体店便宜一点，她一直用这个面膜。
2847,送的手册超级喜欢，面膜也很服帖，**物流也特别给力，满意满意
2848,有点春过敏，朋友推荐这款，敷了一片非常舒服
2849,用了一下，还不错
2850,买了一瓶用了几次被儿子弄到地上碎了，又买了一个，感觉还可以
2851,物流挺快的，昨晚下的单今早就收到货了，还送了一盒赠品。一直使用***人鱼面膜挺好的。
2852,货到破了一瓶，找客服马上补发了一瓶，????
2853,还可以，主要是性价比比较高，被~种草的
2854,非常好用的卸妆水，下次还会再来
2855,我一直用了两三年，很好用，细腻，遮红血丝，联系大家多多购买
2856,正品比实体店划算
2857,很好，以后还会购买
2858,拿回来当晚就试了下，好用，效果好，早晚一片，给脸补补水，**物流又快，值得信赖。
2859,非常棒，量比大
2860,容易抹开，很滋润，已多次购买！很喜欢这款隔离霜！
2861,很不错的一款洗面奶买一赠一，给妹妹一个用着还可以护肤品一直用这个牌子的还不错??
2862,产品很好，快递很快，第二天就到了，速度惊人，
2863,不错！�好用了过几天在评价
2864,很好，抱着试试心态，用了效果很好，而且自然，下次还会来
2865,用着挺好的，还推荐给了朋友。
2866,挺舒服的，清洁能力强，按压式用起来方便，还会再买
2867,用了，很不错，活动的时候买的很划算
2868,是正品，包装的很好，很划算，等用完了再来，很满意的一次购物
2869,不错，细腻自然
2870,有点小～但是很好用  送的东西也很nice
2871,这款洁面乳很好用 洗好以后脸也不会紧绷 很舒服 而且买一送一很值
2872,水不错，很清爽
2873,挺好用的，物美价廉
2874,一直在用这款，效果不错的～
2875,活动，75折，不错。。。。。。。。。。。。
2876,宝贝挺好用的，非常满意，下次再来
2877,价格很好的时候入手的，一下子囤了3份，很棒了，留着慢慢用吧！
2878,用了好几年了，挺好的。
2879,试用了一下味道很好闻、皮肤显得光滑细腻。
2880,挺好用的，不遮眼睛
2881,隔离防晒一直都是用的这个牌子，个不错的，推荐大家使用哦！
2882,第一次在**上买东西，超快哦，面膜也不错，5星好评，用完还要买
2883,我去，这物流也太给力了吧，今下午买的，晚上就到了，一直用这牌子，真的值得信奈
2884,收到了哦！我很喜欢这个淡淡的香味，而且白的自然，超喜欢！用着好还会再买的！
2885,买了好多次了，卸妆效果很好，不油不粘，比较清爽型的。是我喜欢的款式。
2886,快递速度快，包装好，挺好。
2887,这气垫也太假了吧，才用两天感觉就没了
2888,好用，一直用的***这个牌子，值的信赖，你们也可以下手实用哦哦
2889,不错哦。速度很快，~。以后就买****的了。
2890,使用过两次感觉效果还不错，喜欢。
2891,是正品，还送了指甲油。
2892,起泡量属于少的那一种  咱也不知道洗干净没有 味道咱也不喜欢
2893,做活动买的，很好用，还会回购
2894,买了2套很划算
2895,价钱优惠，看着还不错，这次屯了不少，希望是正品
2896,好用。买一个送了2个，就是没有替换的粉扑。这个还要再买些，一个不够用
2897,物流挺快的，第二次购买了
2898,挺好用的，有淡淡的香味
2899,一个大大的快递盒，一阵欣喜，以为送了不少赠品，然而并没有，哈哈，下次就换个小盒子好嘛
2900,买过很多次了，本人油皮，黄一白，101色号还不是很白，和肤色差不多，下次换个更白的，用DW有点干，所以和这个混着用
2901,一直用***化妆品，面膜用过赠品，挺好，所以买来试试，太多了，不一一展示了
2902,非常好，很温和，比***那些好多了
2903,是正品，已经是第二次买了，质量很好，值得推荐。
2904,很好，味道香香的
2905,拆开还没用，看起来挺好的，还送了面膜，好用了下次还会买，**快递很赞
2906,第二次购买了，还不错
2907,一直用这款，赶上活动优惠屯起来吧?
2908,还可以，一直用这个，，，，，，，，，，，，，，，，，
2909,这个不太好，涂上去都是成块的，还没我在实体店买二十块的好
2910,好用，味好闻。
2911,快递太差劲了 来了都是破纸盒子
2912,很好用，这款的气味也很好闻，每天简单涂抹一些隔离霜，气色都会好很多
2913,现在开始水果都在**上购买了，方便又便宜
2914,好用，第二次购买
2915,还未使用，使用后才知道效果，只是拆了包装，瓶子看着不错哦
2916,看着还不错
2917,一直信赖的品牌，不错，很好用。
2918,很喜欢用这款面膜，个人比较喜欢这个味道，比较划算，。
2919,太小了，鼻子都遮不住，脸只能敷中间四周遮不到。
2920,***一直用，很好值得大家购买
2921,价格便宜实惠东西不错，正品下次再来，包装也好，有档次
2922,恒润乳特别好，每年都买，客服很有耐心
2923,以前用过又来回购了送货到门非常好
2924,精华很少，不到十分钟就干巴巴的了，用完脸上有面膜布掉下的**
2925,补水效果很好，面膜很服帖，好用下次会回购
2926,用完了才想起评论，补水效果特别好
2927,**就是快，上午买的下午就到了，这个面膜挺好用的，同事一直也是买的这款，好用。。。。
2928,双十一买，客服不合格
2929,非常好用，用后也很清爽，值得购买
2930,直播秒杀，划算
2931,一直就喜欢这个牌子的隔离霜，不错
2932,味道不是很喜欢，不过洗过之后不紧绷，清爽！
2933,物流速度太快了，晚上下单，第二天就到了，还没有开始使用，先用用看看效果，后面再来追评
2934,我头一次用这个牌子，用的挺好的，不是那种油腻腻的，洁肤很好，用好了下次还来买。
2935,今天收到，老婆拆开冼了一次很好，用完下次再来买，
2936,很好，很水润。
2937,非常棒，经常购买，好好好好好
2938,***CC霜 品质好 遮盖力好 还有礼品赠送哦???
2939,每天使用，提亮肤色效果好
2940,挺好，一直在**买，快，质量还有保障。。。。。。。。。。
2941,挺好的，用的还不错，**快递就是快，服务就是好，选择**没错，
2942,***推荐买的，用了一片还不错，可脸大不是我的错，希望有大号的?
2943,听服帖，自然，关键价格便宜
2944,为什么闻着酸酸的
2945,香香的，颜色正，喜欢
2946,还行，习惯了用这个牌子的产品
2947,东西挺好用的便宜实惠又好用
2948,试了一下，还挺不错用完再来
2949,不错不错，挺好的
2950,还未用，但是看起还挺好，等用了再来
2951,面膜非常不错。外观高大上，用起来也非常好。
2952,还是很不错的
2953,满意，和实体店的用着一样，还便宜，省钱，用完还会来买的
2954,第一次用，感觉蛮补水的
2955,清洁度比较好吧，***的洗颜霜确实是比较赞的
2956,很好用，已经是第二次购买了
2957,一般吧，没有感觉有多好用
2958,一直在使用的品牌、物流给力、**搞活动时很优惠
2959,效果还可以，保湿，送给家人的，满意
2960,挺好用的，很细，也白，并且滋润
2961,很好用，有过之后水水的，而且敏感肌也可以用，还很划算，喜欢
2962,还没有使用，先给好评吧，
2963,物流快，一直用的***，好评
2964,卸妆水是昨天到的，昨晚试了，感觉不错，挺实惠，挺好用的。
2965,不错，，比实体店便宜好多，还送了小礼物，，很开心，有二维码，正品
2966,一直信赖***，家里也一直用***的产品，这个还是比较信得过的，好评。
2967,很好用噢，比之前买的都好用，味道也不错，用这个牌子化妆品，也选择了这个，不错
2968,宝贝收到了，已经是老买主了，味道闻起还不错
