,id,ASP,OPI,A_start,O_start,text
4997,2338,_,喜欢,,0.0,喜欢用***的面膜，有些问题**客服也该解决了
4998,2339,_,太裸妆了,,2.0,就是太裸妆了。。。。。。。
4999,2340,_,很喜欢,,7.0,买给妈妈的，她很喜欢
5000,2341,快递,蛮快的,2.0,5.0,**快递是蛮快的，就是包装太简便了吧，面膜里的精华都出来了??
5001,2341,包装,太简便了,11.0,13.0,**快递是蛮快的，就是包装太简便了吧，面膜里的精华都出来了??
5002,2342,_,很好用,,12.0,听同事们讲这款CC气垫霜很好用，昨天果断下单买来，用后追加评论。
5003,2343,_,还不错,,2.0,看着还不错，很多的，感觉很好，送货快服务态度好。
5004,2343,_,很好,,12.0,看着还不错，很多的，感觉很好，送货快服务态度好。
5005,2343,送货,快,15.0,17.0,看着还不错，很多的，感觉很好，送货快服务态度好。
5006,2343,服务态度,好,18.0,22.0,看着还不错，很多的，感觉很好，送货快服务态度好。
5007,2344,美白,好用,2.0,0.0,好用 美白隔离效果很好 肤色暗黄推荐使用
5008,2344,隔离效果,很好,4.0,8.0,好用 美白隔离效果很好 肤色暗黄推荐使用
5009,2345,_,不错,,12.0,之前用过一次朋友的，感觉不错，这次买来试试，还有送卸妆水?
5010,2346,_,很好,,7.0,支持**，东西很好，很实惠，配送服务态度很好。
5011,2346,_,很实惠,,10.0,支持**，东西很好，很实惠，配送服务态度很好。
5012,2346,配送服务态度,好,14.0,21.0,支持**，东西很好，很实惠，配送服务态度很好。
5013,2347,_,非常满意,,0.0,非常满意，没有异味，瓶口方便，使用无异常不适。推荐购买。
5014,2347,异味,没有,7.0,5.0,非常满意，没有异味，瓶口方便，使用无异常不适。推荐购买。
5015,2347,瓶口,方便,10.0,12.0,非常满意，没有异味，瓶口方便，使用无异常不适。推荐购买。
5016,2347,_,无异常不适,,17.0,非常满意，没有异味，瓶口方便，使用无异常不适。推荐购买。
5017,2348,价钱,超级值得,2.0,6.0,这个价钱真是超级值得，赠品好有分量，很好用，易吸收，推荐！
5018,2348,赠品,好有分量,11.0,13.0,这个价钱真是超级值得，赠品好有分量，很好用，易吸收，推荐！
5019,2348,_,很好用,,18.0,这个价钱真是超级值得，赠品好有分量，很好用，易吸收，推荐！
5020,2348,_,易吸收,,22.0,这个价钱真是超级值得，赠品好有分量，很好用，易吸收，推荐！
5021,2349,隔离效果,好,9.0,13.0,不止一次买不来呀，隔离效果好，而且价格非常公道喜欢的朋友可以入手。
5022,2349,价格,非常公道,17.0,19.0,不止一次买不来呀，隔离效果好，而且价格非常公道喜欢的朋友可以入手。
5023,2350,补水,_,8.0,,一直信赖的东东，补水保湿效果特别好。
5024,2350,保湿效果,特别好,10.0,14.0,一直信赖的东东，补水保湿效果特别好。
5025,2351,_,非常好,,11.0,过节了，让自己更年轻，非常好。
5026,2352,_,不错,,4.0,面膜感觉不错，价格实惠，值得购买，不错的一次购物，下次还会光临
5027,2352,价格,实惠,7.0,9.0,面膜感觉不错，价格实惠，值得购买，不错的一次购物，下次还会光临
5028,2353,_,不错,,0.0,不错朋友挺喜欢
5029,2353,_,挺喜欢,,4.0,不错朋友挺喜欢
5030,2354,洁力,蛮好的,1.0,19.0,清洁能力：洗面奶比以前用的用起来效果也蛮好的，用段时间再说
5031,2355,物流,没话说,2.0,6.0,**物流真的没话说，太好了，还没有用，用过后追加
5032,2355,_,太好了,,10.0,**物流真的没话说，太好了，还没有用，用过后追加
5033,2356,_,不错,,0.0,不错，女朋友经常用这个
5034,2357,包装,完美,1.0,3.0,瓶包装完美，瓶子很好，分量足，卸妆水感觉很少
5035,2357,瓶子,很好,6.0,8.0,瓶包装完美，瓶子很好，分量足，卸妆水感觉很少
5036,2357,_,分量足,,11.0,瓶包装完美，瓶子很好，分量足，卸妆水感觉很少
5037,2357,卸妆水,很少,15.0,20.0,瓶包装完美，瓶子很好，分量足，卸妆水感觉很少
5038,2358,上妆效果,_,0.0,,上妆效果：有点假面，比较厚重 持久情况：很好 适合肤质：油皮
5039,2358,持久情况,比较厚重,14.0,10.0,上妆效果：有点假面，比较厚重 持久情况：很好 适合肤质：油皮
5040,2358,_,很好,,19.0,上妆效果：有点假面，比较厚重 持久情况：很好 适合肤质：油皮
5041,2359,_,好用,,0.0,好用，喜欢，物美价廉，总要继续回购。
5042,2359,_,喜欢,,3.0,好用，喜欢，物美价廉，总要继续回购。
5043,2359,_,物美价廉,,6.0,好用，喜欢，物美价廉，总要继续回购。
5044,2360,_,还不错,,10.0,收到了还没有用，看着还不错
5045,2361,粉质,不是很好,0.0,2.0,粉质不是很好，只能将就!
5046,2362,_,物美价廉,,0.0,物美价廉，快递给力。味道淡淡的清香。挺好用的，泡沫细腻，不紧绷。趁着活动囤货。
5047,2362,快递,给力,5.0,7.0,物美价廉，快递给力。味道淡淡的清香。挺好用的，泡沫细腻，不紧绷。趁着活动囤货。
5048,2362,味道,淡淡的清香,10.0,12.0,物美价廉，快递给力。味道淡淡的清香。挺好用的，泡沫细腻，不紧绷。趁着活动囤货。
5049,2362,_,挺好用的,,18.0,物美价廉，快递给力。味道淡淡的清香。挺好用的，泡沫细腻，不紧绷。趁着活动囤货。
5050,2362,泡沫,细腻,23.0,25.0,物美价廉，快递给力。味道淡淡的清香。挺好用的，泡沫细腻，不紧绷。趁着活动囤货。
5051,2362,_,不紧绷,,28.0,物美价廉，快递给力。味道淡淡的清香。挺好用的，泡沫细腻，不紧绷。趁着活动囤货。
5052,2363,香味,_,7.0,,还没有用，有点香味，****店应该是正品吧
5053,2363,_,是正品,,17.0,还没有用，有点香味，****店应该是正品吧
5054,2364,_,还,,0.0,还挺好用的，一点就够非常好用
5055,2364,_,挺好用的,,1.0,还挺好用的，一点就够非常好用
5056,2364,_,非常好用,,10.0,还挺好用的，一点就够非常好用
5057,2365,补水效果,还可以,17.0,21.0,收到了，贴了两张深海雪润面膜，感觉补水效果还可以
5058,2366,发货速度,快,0.0,4.0,发货速度快宝贝是正品，满意
5059,2366,_,是正品,,7.0,发货速度快宝贝是正品，满意
5060,2366,_,满意,,11.0,发货速度快宝贝是正品，满意
5061,2367,_,不错,,3.0,用起来不错，很细腻，两个替换装，很棒，价格便宜，物美价廉，好用，好评
5062,2367,_,很细腻,,6.0,用起来不错，很细腻，两个替换装，很棒，价格便宜，物美价廉，好用，好评
5063,2367,_,很棒,,16.0,用起来不错，很细腻，两个替换装，很棒，价格便宜，物美价廉，好用，好评
5064,2367,价格,便宜,19.0,21.0,用起来不错，很细腻，两个替换装，很棒，价格便宜，物美价廉，好用，好评
5065,2367,_,物美价廉,,24.0,用起来不错，很细腻，两个替换装，很棒，价格便宜，物美价廉，好用，好评
5066,2367,_,好用,,29.0,用起来不错，很细腻，两个替换装，很棒，价格便宜，物美价廉，好用，好评
5067,2367,_,好评,,32.0,用起来不错，很细腻，两个替换装，很棒，价格便宜，物美价廉，好用，好评
5068,2368,价格,便宜,0.0,2.0,价格便宜活动给力，夏天防晒配卸妆，不错。价格便宜活动给力，夏天防晒配卸妆，不错。
5069,2368,活动,给力,4.0,6.0,价格便宜活动给力，夏天防晒配卸妆，不错。价格便宜活动给力，夏天防晒配卸妆，不错。
5070,2368,_,不错,,17.0,价格便宜活动给力，夏天防晒配卸妆，不错。价格便宜活动给力，夏天防晒配卸妆，不错。
5071,2369,_,好用,,3.0,卸妆水好用，不刺激，非常满意
5072,2369,_,不刺激,,6.0,卸妆水好用，不刺激，非常满意
5073,2369,_,非常满意,,10.0,卸妆水好用，不刺激，非常满意
5074,2370,水,比较多,7.0,8.0,一次买了两袋，水比较多，用后皮肤光光的
5075,2370,_,光光的,,16.0,一次买了两袋，水比较多，用后皮肤光光的
5076,2371,活动,很合适,0.0,4.0,活动买的很合适，用着很不错，店家服务也很好
5077,2371,_,很不错,,10.0,活动买的很合适，用着很不错，店家服务也很好
5078,2371,店家服务,很好,14.0,19.0,活动买的很合适，用着很不错，店家服务也很好
5079,2372,包装盒,很好看,0.0,3.0,包装盒很好看，送有两个替换装，粉质很是细腻，略带香味，用着很舒服！
5080,2372,粉质,细腻,15.0,19.0,包装盒很好看，送有两个替换装，粉质很是细腻，略带香味，用着很舒服！
5081,2372,_,略带香味,,22.0,包装盒很好看，送有两个替换装，粉质很是细腻，略带香味，用着很舒服！
5082,2372,_,很舒服,,29.0,包装盒很好看，送有两个替换装，粉质很是细腻，略带香味，用着很舒服！
5083,2373,_,爽,,12.0,伪娘化妆用的~嘿嘿嘿嘿，爽~
5084,2374,_,不油腻,,11.0,看李佳琦推荐的，用起来不油腻，淡斑美白效果看后期使用时间会不会有变化再来追加评论。
5085,2374,美白效果,_,17.0,,看李佳琦推荐的，用起来不油腻，淡斑美白效果看后期使用时间会不会有变化再来追加评论。
5086,2375,物流,没得说,10.0,12.0,上午拍的下午就到了，物流没得说，用这牌子两年了，其它面膜再没用过
5087,2376,_,挺好的,,0.0,挺好的，用着不错，挺容易推开。感觉有一点厚重。整体来说还不错。
5088,2376,_,不错,,6.0,挺好的，用着不错，挺容易推开。感觉有一点厚重。整体来说还不错。
5089,2376,_,厚重,,20.0,挺好的，用着不错，挺容易推开。感觉有一点厚重。整体来说还不错。
5090,2376,_,还不错,,27.0,挺好的，用着不错，挺容易推开。感觉有一点厚重。整体来说还不错。
5091,2377,外观,粗糙,0.0,7.0,外观看上去做工粗糙，盖子是弯的，洗面奶很薄，几乎没泡泡，洗后没有清爽的感觉，觉得不值。
5092,2377,_,很薄,,19.0,外观看上去做工粗糙，盖子是弯的，洗面奶很薄，几乎没泡泡，洗后没有清爽的感觉，觉得不值。
5093,2378,赠品,到位,13.0,15.0,第一次购买使用。效果不知。赠品到位。偿试性购买。物流很给力哦！
5094,2378,物流,很给力,24.0,26.0,第一次购买使用。效果不知。赠品到位。偿试性购买。物流很给力哦！
5095,2379,_,挺好的,,2.0,面膜挺好的
5096,2380,_,无紧绷感,,5.0,用了后脸部无紧绷感，比较保湿！
5097,2380,_,比较保湿,,10.0,用了后脸部无紧绷感，比较保湿！
5098,2381,_,细腻,,9.0,给手背上试了试不错细腻亮白
5099,2381,_,亮白,,11.0,给手背上试了试不错细腻亮白
5100,2382,香味,淡淡的,12.0,9.0,用过了才来评价，有淡淡的香味，不油腻，很容易就拍散了，很好用。
5101,2382,_,不油腻,,15.0,用过了才来评价，有淡淡的香味，不油腻，很容易就拍散了，很好用。
5102,2382,_,很好用,,27.0,用过了才来评价，有淡淡的香味，不油腻，很容易就拍散了，很好用。
5103,2383,_,很喜欢,,2.0,宝贝很喜欢，价格也很合适，还会继续光顾，希望效果也很出众
5104,2383,价格,很合适,6.0,9.0,宝贝很喜欢，价格也很合适，还会继续光顾，希望效果也很出众
5105,2384,_,很喜欢,,8.0,给妈妈买的，妈妈很喜欢，挺滋润的！
5106,2384,_,挺滋润的,,12.0,给妈妈买的，妈妈很喜欢，挺滋润的！
5107,2385,防晒效果,_,0.0,,防晒效果还不知道。不过挺保湿的
5108,2385,_,挺保湿的,,11.0,防晒效果还不知道。不过挺保湿的
5109,2386,_,没有介绍的那么遮盖红血丝,,0.0,没有介绍的那么遮盖红血丝，只是稍微有点提亮。
5110,2386,_,稍微有点提亮,,15.0,没有介绍的那么遮盖红血丝，只是稍微有点提亮。
5111,2387,_,很好,,11.0,给老婆买的!老婆说效果很好!
5112,2388,_,还不错,,3.0,气垫霜还不错，很喜欢的。
5113,2388,_,很喜欢,,7.0,气垫霜还不错，很喜欢的。
5114,2389,味道,香香的,7.0,9.0,第二次购买了，味道香香的，提亮肤色，还是很好的
5115,2389,_,提亮肤色,,13.0,第二次购买了，味道香香的，提亮肤色，还是很好的
5116,2389,_,很好,,20.0,第二次购买了，味道香香的，提亮肤色，还是很好的
5117,2390,快递,很快,10.0,12.0,大品牌值得信赖，**快递很快的
5118,2391,_,还行,,0.0,还行吧，氨基酸洗面奶较温和，不过好像还是干
5119,2391,_,较温和,,10.0,还行吧，氨基酸洗面奶较温和，不过好像还是干
5120,2391,_,还是干,,18.0,还行吧，氨基酸洗面奶较温和，不过好像还是干
5121,2392,_,挺舒服的,,7.0,刚刚试了一下，挺舒服的
5122,2393,_,不错,,9.0,一直用***，赶紧不错
5123,2394,_,很好用,,3.0,我觉得很好用哦！
5124,2395,_,一点也不好用,,0.0,一点也不好用。用的脸上都起痘了。那些好的评论都是骗人的。假的
5125,2395,_,起痘了,,12.0,一点也不好用。用的脸上都起痘了。那些好的评论都是骗人的。假的
5126,2395,_,假,,28.0,一点也不好用。用的脸上都起痘了。那些好的评论都是骗人的。假的
5127,2396,_,好清爽,,3.0,卸妆水好清爽不刺激，卸妆很干净，好大一瓶，能用很久，经济实惠
5128,2396,_,不刺激,,6.0,卸妆水好清爽不刺激，卸妆很干净，好大一瓶，能用很久，经济实惠
5129,2396,卸妆,很干净,10.0,12.0,卸妆水好清爽不刺激，卸妆很干净，好大一瓶，能用很久，经济实惠
5130,2396,_,经济,,26.0,卸妆水好清爽不刺激，卸妆很干净，好大一瓶，能用很久，经济实惠
5131,2396,_,实惠,,28.0,卸妆水好清爽不刺激，卸妆很干净，好大一瓶，能用很久，经济实惠
5132,2397,_,喜欢,,28.0,我不知道白不白，但我一直都在用！***系列已经用8年了，喜欢！
5133,2398,_,好用,,13.0,一直都在**买的这个牌子，好用
5134,2399,活动,很合适,0.0,4.0,活动买的很合适，用着很不错，店家服务也很好
5135,2399,_,很不错,,10.0,活动买的很合适，用着很不错，店家服务也很好
5136,2399,店家服务,很好,14.0,19.0,活动买的很合适，用着很不错，店家服务也很好
5137,2400,_,非常好,,5.0,收到货了，非常好。物超所值。
5138,2400,_,物超所值,,9.0,收到货了，非常好。物超所值。
5139,2401,_,差不多,,2.0,应该差不多，以前一直有用这个，祝掌柜生意兴隆
5140,2402,物流,很快,0.0,2.0,物流很快，面膜用后感觉也特别的好，价格也很实惠，喜欢的可以试试哦
5141,2402,_,特别的好,,12.0,物流很快，面膜用后感觉也特别的好，价格也很实惠，喜欢的可以试试哦
5142,2402,价格,很实惠,17.0,20.0,物流很快，面膜用后感觉也特别的好，价格也很实惠，喜欢的可以试试哦
5143,2403,_,还不错,,3.0,感觉'还不错哦，一直都想买一瓶隔离霜，结果跟朋友一起买了，
5144,2404,_,便宜,,17.0,洗面奶和我之前买的一样而且还比之前便宜 希望以后会越做越好不要偷懒
5145,2405,_,非常满意,,0.0,非常满意，会给朋友们推荐的，还想买俩个呢！特别舒服。
5146,2405,_,特别舒服,,21.0,非常满意，会给朋友们推荐的，还想买俩个呢！特别舒服。
5147,2406,_,挺好的,,0.0,挺好的吧  第一次用气垫
5148,2407,_,很好用,,4.0,这个面膜很好用，用了一次就感觉补水效果很不错
5149,2407,补水效果,很不错,15.0,19.0,这个面膜很好用，用了一次就感觉补水效果很不错
5150,2408,_,很好用,,0.0,很好用，奶思
5151,2409,_,非常好,,0.0,非常好，买的清爽型的，一点都不油腻，是我这个大油田的救星呀！
5152,2409,_,不油腻,,14.0,非常好，买的清爽型的，一点都不油腻，是我这个大油田的救星呀！
5153,2410,_,不是很好用,,5.0,第二个感觉不是很好用了
5154,2411,_,好好用,,0.0,好好用哦，肤色提亮了很多，透气。用完还买
5155,2411,肤色,提亮了很多,5.0,7.0,好好用哦，肤色提亮了很多，透气。用完还买
5156,2411,_,透气,,13.0,好好用哦，肤色提亮了很多，透气。用完还买
5157,2412,遮瑕效果,一般,5.0,9.0,用了评价，遮瑕效果一般，但是挺润的，没有浮粉
5158,2412,_,挺润的,,14.0,用了评价，遮瑕效果一般，但是挺润的，没有浮粉
5159,2412,_,没有浮粉,,18.0,用了评价，遮瑕效果一般，但是挺润的，没有浮粉
5160,2413,_,不错,,2.0,东西不错，比较满意啊，好好好好
5161,2413,_,比较满意,,5.0,东西不错，比较满意啊，好好好好
5162,2414,_,不错,,0.0,不错，一直购买，值得拥有和推荐给大家。
5163,2415,_,挺不错,,4.0,用着效果挺不错。买一赠一，很划算，祝店家生意越来越好！
5164,2415,_,很划算,,13.0,用着效果挺不错。买一赠一，很划算，祝店家生意越来越好！
5165,2416,_,很好,,0.0,很好，一直用的这款面膜，这下够大半年的了，
5166,2417,_,挺不错,,22.0,家里的面膜挺多的，这个收到后还没用，不过看着挺不错的，迟点再试试看看好不好，只要不过敏就好
5167,2417,_,敏,,42.0,家里的面膜挺多的，这个收到后还没用，不过看着挺不错的，迟点再试试看看好不好，只要不过敏就好
5168,2418,_,很好,,0.0,很好，怎么都看不出来，今天弄了问朋友朋友都以为我没擦
5169,2419,_,挺不错的,,2.0,用着挺不错的，价钱也不贵，脸上用了挺水润的，没有那么干了
5170,2419,价钱,不贵,7.0,10.0,用着挺不错的，价钱也不贵，脸上用了挺水润的，没有那么干了
5171,2419,_,挺水润的,,17.0,用着挺不错的，价钱也不贵，脸上用了挺水润的，没有那么干了
5172,2420,_,挺不错的,,2.0,送的挺不错的
5173,2421,_,很高大上,,3.0,看着就很高大上，还送了两瓶卸妆水，非常喜欢
5174,2421,_,非常喜欢,,17.0,看着就很高大上，还送了两瓶卸妆水，非常喜欢
5175,2422,_,便宜,,9.0,好不好用另说，就是便宜
5176,2423,_,漏了,,3.0,有一瓶漏了
5177,2424,_,不错,,12.0,一直在用这个牌子得东西，不错，养护需要时间
5178,2425,_,很好,,0.0,很好媳妇很满意
5179,2425,_,很满意,,4.0,很好媳妇很满意
5180,2426,_,不错,,2.0,面膜不错很好！！品牌值得信赖很好用，很满意不贵！
5181,2426,_,很好,,4.0,面膜不错很好！！品牌值得信赖很好用，很满意不贵！
5182,2426,_,很满意,,18.0,面膜不错很好！！品牌值得信赖很好用，很满意不贵！
5183,2426,_,不贵,,21.0,面膜不错很好！！品牌值得信赖很好用，很满意不贵！
5184,2427,_,不错,,2.0,面膜不错，用起来补水效果非常好。
5185,2427,补水效果,非常好,8.0,12.0,面膜不错，用起来补水效果非常好。
5186,2428,快递小哥,很热情,0.0,4.0,快递小哥很热情，送货速度很快，挺好的
5187,2428,送货速度,很快,8.0,12.0,快递小哥很热情，送货速度很快，挺好的
5188,2428,_,挺好的,,15.0,快递小哥很热情，送货速度很快，挺好的
5189,2429,美白效果,_,17.0,,手的图片是原图哦，不过涂了隔离霜，美白效果没话说了，特别好
5190,2429,_,特别好,,26.0,手的图片是原图哦，不过涂了隔离霜，美白效果没话说了，特别好
5191,2430,_,好用,,0.0,好用，买了几年了
5192,2431,_,特划算,,0.0,特划算，送的面膜盒也漂亮，上档次
5193,2431,_,漂亮,,10.0,特划算，送的面膜盒也漂亮，上档次
5194,2431,_,上档次,,13.0,特划算，送的面膜盒也漂亮，上档次
5195,2432,颜色,偏黄,14.0,16.0,已经收到，适涂了点在手上感觉颜色偏黄！明天再上脸看下效果
5196,2433,_,很不错,,17.0,刚收到货就迫不及待的使用了下，感觉很不错
5197,2434,包装,完整,0.0,2.0,包装完整，买了两盒，七五折，实惠。用过以后再来追评?。
5198,2434,_,实惠,,14.0,包装完整，买了两盒，七五折，实惠。用过以后再来追评?。
5199,2435,_,还行,,0.0,还行吧！一直用***的
5200,2436,活动价格,很实惠,0.0,6.0,活动价格真的很实惠，这款面膜，个人觉得非常不错！
5201,2436,_,非常不错,,19.0,活动价格真的很实惠，这款面膜，个人觉得非常不错！
5202,2437,_,一般般,,0.0,一般般吧，
5203,2438,_,温和,,8.0,一如既往的回购，温和不刺激，保湿效果好，好评
5204,2438,_,不刺激,,10.0,一如既往的回购，温和不刺激，保湿效果好，好评
5205,2438,保湿效果,好,14.0,18.0,一如既往的回购，温和不刺激，保湿效果好，好评
5206,2438,_,好评,,20.0,一如既往的回购，温和不刺激，保湿效果好，好评
5207,2439,_,实惠,,0.0,实惠好用，包装精美，大品牌就是好
5208,2439,_,好用,,2.0,实惠好用，包装精美，大品牌就是好
5209,2439,包装,精美,5.0,7.0,实惠好用，包装精美，大品牌就是好
5210,2440,_,不好,,0.0,不好，里面的东西好少，还得使劲压才有
5211,2440,_,好少,,8.0,不好，里面的东西好少，还得使劲压才有
5212,2441,_,还不错,,0.0,还不错，感觉卸妆挺干净，脸不油，而且挺大瓶的，目前用2次了，感觉没什么问题。
5213,2441,卸妆,挺干净,6.0,8.0,还不错，感觉卸妆挺干净，脸不油，而且挺大瓶的，目前用2次了，感觉没什么问题。
5214,2441,_,不油,,13.0,还不错，感觉卸妆挺干净，脸不油，而且挺大瓶的，目前用2次了，感觉没什么问题。
5215,2442,_,挺好的,,4.0,嗯，用着挺好的，容易推开，效果不错
5216,2442,_,容易推开,,8.0,嗯，用着挺好的，容易推开，效果不错
5217,2442,_,不错,,15.0,嗯，用着挺好的，容易推开，效果不错
5218,2443,物流,_,18.0,,东西还没开始用，评价是因为我想夸一下物流，那是真的#，效率超级高！！
5219,2443,效率,超级高,27.0,29.0,东西还没开始用，评价是因为我想夸一下物流，那是真的#，效率超级高！！
5220,2444,物流,_,12.0,,我只能说不得不佩服**的物流，比顺丰都快，太牛了，上午下单下午就到，厉害，东西很不错，值得购买
5221,2444,_,快,,19.0,我只能说不得不佩服**的物流，比顺丰都快，太牛了，上午下单下午就到，厉害，东西很不错，值得购买
5222,2444,_,很不错,,39.0,我只能说不得不佩服**的物流，比顺丰都快，太牛了，上午下单下午就到，厉害，东西很不错，值得购买
5223,2445,_,很清爽,,0.0,很清爽，不油腻，味道也喜欢，因为我都是淡妆，所以很干净，买一送一，还送了一大包卸妆棉，很划算
5224,2445,_,不油腻,,4.0,很清爽，不油腻，味道也喜欢，因为我都是淡妆，所以很干净，买一送一，还送了一大包卸妆棉，很划算
5225,2445,味道,喜欢,8.0,11.0,很清爽，不油腻，味道也喜欢，因为我都是淡妆，所以很干净，买一送一，还送了一大包卸妆棉，很划算
5226,2445,_,很干净,,24.0,很清爽，不油腻，味道也喜欢，因为我都是淡妆，所以很干净，买一送一，还送了一大包卸妆棉，很划算
5227,2445,_,很划算,,43.0,很清爽，不油腻，味道也喜欢，因为我都是淡妆，所以很干净，买一送一，还送了一大包卸妆棉，很划算
5228,2446,_,挺好用的,,9.0,帮朋友买的，听她说挺好用的！好评！
5229,2446,_,好评,,14.0,帮朋友买的，听她说挺好用的！好评！
5230,2447,遮瑕效果,好,0.0,4.0,遮瑕效果好，本**肤发黄，用了之后感觉气色很好，自然
5231,2447,气色,很好,19.0,21.0,遮瑕效果好，本**肤发黄，用了之后感觉气色很好，自然
5232,2447,_,自然,,24.0,遮瑕效果好，本**肤发黄，用了之后感觉气色很好，自然
5233,2448,香味,淡淡的,10.0,7.0,个人情况：有股淡淡的香味，洗完脸滑滑的
5234,2448,_,滑滑的,,16.0,个人情况：有股淡淡的香味，洗完脸滑滑的
5235,2449,_,还可以,,3.0,用起来还可以吧，也比较好用，价格也可以。
5236,2449,_,比较好用,,9.0,用起来还可以吧，也比较好用，价格也可以。
5237,2449,价格,可以,14.0,17.0,用起来还可以吧，也比较好用，价格也可以。
5238,2450,_,很好,,0.0,很好，一直在这家买
5239,2451,包装,漂亮,6.0,8.0,收到面膜了，包装漂亮，应该面膜也好用，老牌子，用完下次又买
5240,2452,_,挺好的,,8.0,这个牌子的化妆品挺好的。
5241,2453,_,挺好用的,,0.0,挺好用的，不错的产品，值得推荐！
5242,2453,_,不错,,5.0,挺好用的，不错的产品，值得推荐！
5243,2454,_,非常好,,2.0,效果非常好，下次还用这个
5244,2455,_,好,,0.0,好? 和实物描述的一样 不错值得购买  物流也快
5245,2455,_,不错,,10.0,好? 和实物描述的一样 不错值得购买  物流也快
5246,2455,物流,_,16.0,,好? 和实物描述的一样 不错值得购买  物流也快
5247,2455,_,快,,19.0,好? 和实物描述的一样 不错值得购买  物流也快
5248,2456,_,特别好用,,0.0,特别好用，???
5249,2457,_,偏,,1.0,略偏黄的膏体，干皮上脸不觉得油腻，轻微酒精味，防晒效果不错
5250,2457,_,轻微酒精味,,17.0,略偏黄的膏体，干皮上脸不觉得油腻，轻微酒精味，防晒效果不错
5251,2457,防晒效果,不错,23.0,27.0,略偏黄的膏体，干皮上脸不觉得油腻，轻微酒精味，防晒效果不错
5252,2458,_,很不错,,0.0,很不错，物流很快！很喜欢！赞赞赞赞赞！一直在用云南白药牙膏！喜欢！
5253,2458,物流,很快,4.0,6.0,很不错，物流很快！很喜欢！赞赞赞赞赞！一直在用云南白药牙膏！喜欢！
5254,2458,_,很喜欢,,9.0,很不错，物流很快！很喜欢！赞赞赞赞赞！一直在用云南白药牙膏！喜欢！
5255,2458,_,赞赞,,13.0,很不错，物流很快！很喜欢！赞赞赞赞赞！一直在用云南白药牙膏！喜欢！
5256,2459,活动,这么便宜,9.0,11.0,多次购买了，感谢做活动这么便宜，以后双十一还来买，效果好，虽然没有美白，夏天没变黑球，就很好了
5257,2459,_,没有美白,,31.0,多次购买了，感谢做活动这么便宜，以后双十一还来买，效果好，虽然没有美白，夏天没变黑球，就很好了
5258,2460,_,很好用,,0.0,很好用，用一段时间了
5259,2461,_,不错,,2.0,东西不错，是正品，价格便宜，送货快
5260,2461,_,是正品,,5.0,东西不错，是正品，价格便宜，送货快
5261,2461,价格,便宜,9.0,11.0,东西不错，是正品，价格便宜，送货快
5262,2461,送货,快,14.0,16.0,东西不错，是正品，价格便宜，送货快
5263,2462,活动,挺好,12.0,8.0,帮同事买的，据说挺好碰到活动买来试试
5264,2463,_,真快,,0.0,真快呀，上午买的下午就送到了。支持**买的
5265,2464,_,稍微偏硬,,17.0,习惯5星，看不出来好也看不出来坏，稍微偏硬，贴合度不是特别好
5266,2464,贴合度,不是特别好,22.0,25.0,习惯5星，看不出来好也看不出来坏，稍微偏硬，贴合度不是特别好
5267,2465,_,喜欢,,0.0,喜欢这款，特别好用，涂抹均匀
5268,2465,_,特别好用,,5.0,喜欢这款，特别好用，涂抹均匀
5269,2465,_,涂抹,,10.0,喜欢这款，特别好用，涂抹均匀
5270,2465,_,均匀,,12.0,喜欢这款，特别好用，涂抹均匀
5271,2466,_,挺好用的,,4.0,这款气垫挺好用的，细腻，易推开!而且价格也实惠!会回购的!
5272,2466,_,细腻,,9.0,这款气垫挺好用的，细腻，易推开!而且价格也实惠!会回购的!
5273,2466,价格,易推开,18.0,12.0,这款气垫挺好用的，细腻，易推开!而且价格也实惠!会回购的!
5274,2466,_,实惠,,21.0,这款气垫挺好用的，细腻，易推开!而且价格也实惠!会回购的!
5275,2467,客服,耐心,2.0,5.0,感谢客服的耐心，物流超快，虽然还没用，相信效果非常好。
5276,2467,物流,超快,8.0,10.0,感谢客服的耐心，物流超快，虽然还没用，相信效果非常好。
5277,2468,_,挺好的,,0.0,挺好的哟，不错不错，值得购买
5278,2468,_,不错,,5.0,挺好的哟，不错不错，值得购买
5279,2469,_,挺轻薄的,,4.0,这款隔离挺轻薄的，用起来自然不厚重
5280,2469,_,自然,,12.0,这款隔离挺轻薄的，用起来自然不厚重
5281,2469,_,不厚重,,14.0,这款隔离挺轻薄的，用起来自然不厚重
5282,2470,_,不错,,0.0,不错很好用，下次还会光顾
5283,2470,_,很好用,,2.0,不错很好用，下次还会光顾
5284,2471,_,很好,,0.0,很好，不油腻，很适合我用，平价
5285,2471,_,不油腻,,3.0,很好，不油腻，很适合我用，平价
5286,2471,_,很适合,,7.0,很好，不油腻，很适合我用，平价
5287,2471,_,平价,,13.0,很好，不油腻，很适合我用，平价
5288,2472,_,比较适合,,20.0,买给老妈和老姨的，老妈用这个挺长时间了，比较适合她的皮肤。双十一价格实惠！所以囤了两瓶
5289,2472,价格,实惠,32.0,34.0,买给老妈和老姨的，老妈用这个挺长时间了，比较适合她的皮肤。双十一价格实惠！所以囤了两瓶
5290,2473,美白效果,_,10.0,,第一次使用隔离霜感觉美白效果和隔离效果都很不错。
5291,2473,隔离效果,很不错,15.0,20.0,第一次使用隔离霜感觉美白效果和隔离效果都很不错。
5292,2474,_,还可以,,10.0,货收到了使用一下没有还可以就是有点小贵
